"","U01","cohort","dames","sires","labanimalid","accessid","sex","rfid","dob","dow","shipmentdate","litternumber","littersize","coatcolor","earpunch","rack","shipmentbox","shipmentage","weanage","comment","resolution"
"118","Kalivas_Italy","03","73768_2","73675_1","IT116","74515_2","F","933000320047044",2019-07-03,2019-07-24,2019-08-19 00:00:00,4,10,"BLACK HOOD","LB","D-I5","8",47,21,"Original shipment 2019-08-05 (held 2 weeks due to heat)",NA
"119","Kalivas_Italy","03","73718_2","73745_1","IT119","74514_2","F","933000320047193",2019-07-03,2019-07-24,2019-08-19 00:00:00,5,10,"BLACK HOOD","RM","D-I6","8",47,21,"Original shipment 2019-08-05 (held 2 weeks due to heat)",NA
"120","Kalivas_Italy","03","73737_2","73874_1","IT120","74517_2","F","933000320047036",2019-07-03,2019-07-24,2019-08-19 00:00:00,4,14,"BLACK HOOD","LTRT","D-I6","8",47,21,"Original shipment 2019-08-05 (held 2 weeks due to heat)",NA
"121","Kalivas","01","73194_2","73380_2","KAL001","73771_1","M","933000320045831",2018-12-23,2019-01-14,2019-01-29 00:00:00,1,14,"BROWN","LT","D-E1","5",37,22,NA,NA
"122","Kalivas","01","73190_2","73425_2","KAL002","73768_5","M","933000320046168",2018-12-24,2019-01-14,2019-01-29 00:00:00,1,9,"ALBINO","RM","D-E1","5",36,21,NA,NA
"123","Kalivas","01","73412_1","73169_1","KAL005","73767_5","M","933000320046174",2018-12-24,2019-01-14,2019-01-29 00:00:00,1,9,"BLACK HOOD","LM","D-E2","5",36,21,NA,NA
"124","Kalivas","01","72778_4","72782_3","KAL006","73777_3","M","933000320046171",2018-12-25,2019-01-15,2019-01-29 00:00:00,1,13,"BLACK HOOD","RT","D-E2","5",35,21,NA,NA
"125","Kalivas","01","72802_2","72784_1","KAL009","73775_3","M","933000320045961",2018-12-25,2019-01-15,2019-01-29 00:00:00,7,14,"BROWN HOOD","LT","D-E3","5",35,21,NA,NA
"126","Kalivas","01","72792_2","72778_3","KAL010","73773_3","M","933000320045971",2018-12-25,2019-01-15,2019-01-29 00:00:00,7,13,"ALBINO","RB","D-E3","5",35,21,NA,NA
"127","Kalivas","01","72790_2","72805_1","KAL013","73774_3","M","933000320045953",2018-12-26,2019-01-16,2019-01-29 00:00:00,8,9,"BROWN HOOD","LM","D-E4","5",34,21,NA,NA
"128","Kalivas","01","73169_2","73398_2","KAL014","73781_3","M","933000320045957",2018-12-26,2019-01-16,2019-01-29 00:00:00,2,14,"BLACK","RT","D-E4","5",34,21,NA,NA
"129","Kalivas","01","73192_2","73167_1","KAL017","73780_3","M","933000320046243",2018-12-26,2019-01-16,2019-01-29 00:00:00,2,13,"ALBINO","LT","D-E5","6",34,21,NA,NA
"130","Kalivas","01","73165_2","73168_1","KAL018","73778_3","M","933000320046242",2018-12-26,2019-01-16,2019-01-29 00:00:00,2,6,"BLACK HOOD","RM","D-E5","6",34,21,NA,NA
"131","Kalivas","01","73425_1","73194_1","KAL021","73785_5","M","933000320046229",2018-12-26,2019-01-16,2019-01-29 00:00:00,1,14,"BLACK","LM","D-E6","6",34,21,NA,NA
"132","Kalivas","01","72785_2","72787_1","KAL025","73779_3","M","933000320046227",2018-12-27,2019-01-17,2019-01-29 00:00:00,7,10,"BLACK","LT","D-E7","6",33,21,NA,NA
"133","Kalivas","01","73325_2","73342_2","KAL022","73788_3","M","933000320046248",2018-12-27,2019-01-17,2019-01-29 00:00:00,5,11,"BROWN HOOD","RT","D-E6","6",33,21,NA,NA
"134","Kalivas","01","73504_4","73505_1","KAL026","73783_5","M","933000320046234",2018-12-27,2019-01-17,2019-01-29 00:00:00,1,10,"BLACK HOOD","RB","D-E7","6",33,21,NA,NA
"135","Kalivas","01","73174_2","73188_1","KAL029","73790_3","M","933000320045615",2018-12-27,2019-01-17,2019-01-29 00:00:00,2,11,"BLACK","LB","D-E8","6",33,21,NA,NA
"136","Kalivas","01","73398_1","73151_1","KAL030","73782_5","M","933000320045606",2018-12-27,2019-01-17,2019-01-29 00:00:00,1,8,"BROWN HOOD","RM","D-E8","6",33,21,NA,NA
"137","Kalivas","01","73398_1","73151_1","KAL033","73876_3","M","933000320045609",2018-12-27,2019-01-17,2019-01-29 00:00:00,2,12,"BROWN","LM","D-D8","4",33,21,NA,NA
"138","Kalivas","01","72807_2","72935_1","KAL034","73789_3","M","933000320045611",2018-12-28,2019-01-18,2019-01-29 00:00:00,6,10,"BROWN HOOD","RB","D-D8","4",32,21,NA,NA
"139","Kalivas","01","73020_2","72789_1","KAL037","73787_3","M","933000320045612",2018-12-28,2019-01-18,2019-01-29 00:00:00,7,10,"ALBINO","LM","D-D7","4",32,21,NA,NA
"140","Kalivas","01","73319_1","73317_1","KAL038","73786_3","M","933000320045621",2018-12-28,2019-01-18,2019-01-29 00:00:00,5,11,"BLACK HOOD","RC","D-D7","4",32,21,NA,NA
"141","Kalivas","01","73171_2","73182_1","KAL003","73769_3","F","933000320046159",2018-12-24,2019-01-14,2019-01-29 00:00:00,1,8,"ALBINO","LT","D-C5","1",36,21,NA,NA
"142","Kalivas","01","73190_2","73425_2","KAL004","73768_6","F","933000320046153",2018-12-24,2019-01-14,2019-01-29 00:00:00,1,9,"BLACK HOOD","RB","D-C5","1",36,21,NA,NA
"143","Kalivas","01","73412_1","73169_1","KAL007","73767_6","F","933000320046154",2018-12-24,2019-01-14,2019-01-29 00:00:00,1,9,"BROWN HOOD","LT","D-C6","1",36,21,NA,NA
"144","Kalivas","01","72778_4","72782_3","KAL008","73777_4","F","933000320045968",2018-12-25,2019-01-15,2019-01-29 00:00:00,1,13,"BLACK HOOD","RM","D-C6","1",35,21,NA,NA
"145","Kalivas","01","72802_2","72784_1","KAL011","73775_4","F","933000320045964",2018-12-25,2019-01-15,2019-01-29 00:00:00,7,14,"BROWN HOOD","LM","D-C7","1",35,21,NA,NA
"146","Kalivas","01","73198_2","73382_1","KAL012","73867_1","F","933000320045967",2018-12-25,2019-01-15,2019-01-29 00:00:00,2,15,"BROWN","RT","D-C7","1",35,21,NA,NA
"147","Kalivas","01","72790_2","72805_1","KAL015","73774_4","F","933000320045975",2018-12-26,2019-01-16,2019-01-29 00:00:00,8,9,"BLACK HOOD","LT","D-C8","1",34,21,NA,NA
"148","Kalivas","01","73169_2","73398_2","KAL016","73781_4","F","933000320045960",2018-12-26,2019-01-16,2019-01-29 00:00:00,2,14,"BROWN HOOD","RM","D-C8","1",34,21,NA,NA
"149","Kalivas","01","73192_2","73167_1","KAL019","73780_4","F","933000320046244",2018-12-26,2019-01-16,2019-01-29 00:00:00,2,13,"ALBINO","LM","D-D1","2",34,21,NA,NA
"150","Kalivas","01","73165_2","73168_1","KAL020","73778_4","F","933000320046238",2018-12-26,2019-01-16,2019-01-29 00:00:00,2,6,"BLACK","RT","D-D1","2",34,21,NA,NA
"151","Kalivas","01","73425_1","73194_1","KAL023","73785_6","F","933000320046233",2018-12-26,2019-01-16,2019-01-29 00:00:00,1,14,"BLACK","LT","D-D2","2",34,21,NA,NA
"152","Kalivas","01","72785_2","72787_1","KAL027","73779_4","F","933000320045617",2018-12-27,2019-01-17,2019-01-29 00:00:00,7,10,"BLACK","LM","D-D3","2",33,21,NA,NA
"153","Kalivas","01","73325_2","73342_2","KAL024","73788_4","F","933000320046246",2018-12-27,2019-01-17,2019-01-29 00:00:00,5,11,"BROWN HOOD","RB","D-D2","2",33,21,NA,NA
"154","Kalivas","01","73504_4","73505_1","KAL028","73783_6","F","933000320046240",2018-12-27,2019-01-17,2019-01-29 00:00:00,1,10,"BLACK HOOD","RT","D-D3","2",33,21,NA,NA
"155","Kalivas","01","73174_2","73188_1","KAL031","73790_4","F","933000320045616",2018-12-27,2019-01-17,2019-01-29 00:00:00,2,11,"BLACK HOOD","LB","D-D4","2",33,21,NA,NA
"156","Kalivas","01","73398_1","73151_1","KAL032","73782_6","F","933000320045610",2018-12-27,2019-01-17,2019-01-29 00:00:00,1,8,"BROWN","RM","D-D4","2",33,21,NA,NA
"157","Kalivas","01","73398_1","73151_1","KAL035","73876_4","F","933000320045618",2018-12-27,2019-01-17,2019-01-29 00:00:00,2,12,"BROWN","LT","D-D5","3",33,21,NA,NA
"158","Kalivas","01","72807_2","72935_1","KAL036","73789_4","F","933000320045603",2018-12-28,2019-01-18,2019-01-29 00:00:00,6,10,"BROWN HOOD","RT","D-D5","3",32,21,NA,NA
"159","Kalivas","01","73020_2","72789_1","KAL039","73787_4","F","933000320045614",2018-12-28,2019-01-18,2019-01-29 00:00:00,7,10,"BROWN","LM","D-D6","3",32,21,NA,NA
"160","Kalivas","01","73319_1","73317_1","KAL040","73786_4","F","933000320045842",2018-12-28,2019-01-18,2019-01-29 00:00:00,5,11,"ALBINO","RB","D-D6","3",32,21,NA,NA
"161","Kalivas","02","73698_2","73687_1","KAL041","74115_3","M","933000320046651",2019-03-25,2019-04-15,2019-05-07 00:00:00,5,12,"BLACK HOOD","RT","D-C1","1",43,21,NA,NA
"162","Kalivas","02","73734_3","73741_1","KAL042","74122_5","M","933000320046675",2019-03-25,2019-04-15,2019-05-07 00:00:00,1,9,"BLACK","LM","D-C1","1",43,21,NA,NA
"163","Kalivas","02","73411_1","73198_1","KAL043","74130_4","F","933000320046669",2019-03-25,2019-04-15,2019-05-07 00:00:00,5,12,"BROWN HOOD","LT","D-D3","4",43,21,NA,NA
"164","Kalivas","02","73734_3","73741_1","KAL044","74122_6","F","933000320046661",2019-03-25,2019-04-15,2019-05-07 00:00:00,1,9,"BLACK","RM","D-D3","4",43,21,NA,NA
"165","Kalivas","02","73697_2","73701_1","KAL045","74116_5","M","933000320046662",2019-03-25,2019-04-15,2019-05-07 00:00:00,1,9,"BROWN","RT","D-C2","1",43,21,NA,NA
"166","Kalivas","02","73701_2","73690_1","KAL046","74121_5","M","933000320046658",2019-03-25,2019-04-15,2019-05-07 00:00:00,1,14,"BLACK","LT","D-C2","1",43,21,NA,NA
"167","Kalivas","02","73697_2","73701_1","KAL047","74116_6","F","933000320046674",2019-03-25,2019-04-15,2019-05-07 00:00:00,1,9,"BLACK","LT","D-D4","4",43,21,NA,NA
"168","Kalivas","02","73701_2","73690_1","KAL048","74121_6","F","933000320046660",2019-03-25,2019-04-15,2019-05-07 00:00:00,1,14,"BROWN","RM","D-D4","4",43,21,NA,NA
"169","Kalivas","02","73224_2","73223_1","KAL049","74124_3","M","933000320046468",2019-03-26,2019-04-16,2019-05-07 00:00:00,5,13,"BROWN","LT","D-C3","1",42,21,NA,NA
"170","Kalivas","02","73744_2","73734_2","KAL050","74127_5","M","933000320046659",2019-03-26,2019-04-16,2019-05-07 00:00:00,1,11,"BLACK","RM","D-C3","1",42,21,NA,NA
"171","Kalivas","02","73224_2","73223_1","KAL051","74124_4","F","933000320046673",2019-03-26,2019-04-16,2019-05-07 00:00:00,5,13,"BROWN","LM","D-D5","4",42,21,NA,NA
"172","Kalivas","02","73744_2","73734_2","KAL052","74127_6","F","933000320046665",2019-03-26,2019-04-16,2019-05-07 00:00:00,1,11,"BLACK","RT","D-D5","4",42,21,NA,NA
"173","Kalivas","02","73704_2","73699_1","KAL053","74125_5","M","933000320046941",2019-03-27,2019-04-17,2019-05-07 00:00:00,1,13,"BLACK","LB","D-C4","1",41,21,NA,NA
"174","Kalivas","02","73187_2","73379_2","KAL054","74139_3","M","933000320046948",2019-03-28,2019-04-18,2019-05-07 00:00:00,5,8,"ALBINO","RT","D-C4","1",40,21,NA,NA
"175","Kalivas","02","73704_2","73699_1","KAL055","74125_6","F","933000320046943",2019-03-27,2019-04-17,2019-05-07 00:00:00,1,13,"BLACK","LM","D-D6","4",41,21,NA,NA
"176","Kalivas","02","73187_2","73379_2","KAL056","74139_4","F","933000320046945",2019-03-28,2019-04-18,2019-05-07 00:00:00,5,8,"ALBINO","RB","D-D6","4",40,21,NA,NA
"177","Kalivas","02","73435_1","73283_1","KAL057","74129_3","M","933000320046944",2019-03-28,2019-04-18,2019-05-07 00:00:00,5,11,"BROWN HOOD","LT","D-C5","2",40,21,NA,NA
"178","Kalivas","02","73437_1","73378_2","KAL058","74132_3","M","933000320046933",2019-03-28,2019-04-18,2019-05-07 00:00:00,4,7,"ALBINO","RM","D-C5","2",40,21,NA,NA
"179","Kalivas","02","73435_1","73283_1","KAL059","74129_4","F","933000320046949",2019-03-28,2019-04-18,2019-05-07 00:00:00,5,11,"BLACK HOOD","LT","D-D7","5",40,21,NA,NA
"180","Kalivas","02","73437_1","73378_2","KAL060","74132_4","F","933000320046938",2019-03-28,2019-04-18,2019-05-07 00:00:00,4,7,"ALBINO","RM","D-D7","5",40,21,NA,NA
"181","Kalivas","02","73382_2","73229_1","KAL061","74131_3","M","933000320046942",2019-03-28,2019-04-18,2019-05-07 00:00:00,5,11,"BROWN HOOD","LB","D-C6","2",40,21,NA,NA
"182","Kalivas","02","73511_1","73512_1","KAL062","74137_3","M","933000320046936",2019-03-29,2019-04-18,2019-05-07 00:00:00,4,3,"ALBINO","RC","D-C6","2",39,20,NA,NA
"183","Kalivas","02","73382_2","73229_1","KAL063","74131_4","F","933000320046950",2019-03-28,2019-04-18,2019-05-07 00:00:00,5,11,"BROWN HOOD","RM","D-D8","5",40,21,NA,NA
"184","Kalivas","02","73705_2","73735_1","KAL064","74143_3","F","933000320046926",2019-03-30,2019-04-22,2019-05-07 00:00:00,1,10,"ALBINO","LT","D-D8","5",38,23,NA,NA
"185","Kalivas","02","73666_2","73719_1","KAL065","74140_5","M","933000320046701",2019-03-30,2019-04-22,2019-05-07 00:00:00,1,12,"ALBINO","LT","D-C7","2",38,23,NA,NA
"186","Kalivas","02","73436_1","73170_1","KAL066","74151_3","M","933000320046710",2019-03-31,2019-04-21,2019-05-07 00:00:00,5,15,"BLACK HOOD","RM","D-C7","2",37,21,NA,NA
"187","Kalivas","02","73666_2","73719_1","KAL067","74140_6","F","933000320046721",2019-03-30,2019-04-22,2019-05-07 00:00:00,1,12,"BROWN HOOD","LB","D-E1","5",38,23,NA,NA
"188","Kalivas","02","73436_1","73170_1","KAL068","74151_4","F","933000320046705",2019-03-31,2019-04-21,2019-05-07 00:00:00,5,15,"BLACK HOOD","RT","D-E1","5",37,21,NA,NA
"189","Kalivas","02","73195_2","73187_1","KAL069","74149_3","M","933000320046702",2019-03-31,2019-04-21,2019-05-07 00:00:00,5,8,"ALBINO","LM","D-C8","2",37,21,NA,NA
"190","Kalivas","02","73400_1","73410_2","KAL070","74154_3","M","933000320046725",2019-04-01,2019-04-22,2019-05-07 00:00:00,5,15,"BROWN HOOD","RT","D-C8","2",36,21,NA,NA
"191","Kalivas","02","73195_2","73187_1","KAL071","74149_4","F","933000320046716",2019-03-31,2019-04-21,2019-05-07 00:00:00,5,8,"ALBINO","LT","D-E2","5",37,21,NA,NA
"192","Kalivas","02","73400_1","73410_2","KAL072","74154_4","F","933000320046722",2019-04-01,2019-04-22,2019-05-07 00:00:00,5,15,"BLACK HOOD","RM","D-E2","5",36,21,NA,NA
"193","Kalivas","02","73691_2","73723_1","KAL073","74142_5","M","933000320046717",2019-03-31,2019-04-21,2019-05-07 00:00:00,1,13,"BLACK HOOD","LT","D-D1","3",37,21,NA,NA
"194","Kalivas","02","73546_1","73556_1","KAL074","74157_3","M","933000320046723",2019-04-02,2019-04-23,2019-05-07 00:00:00,4,10,"BROWN HOOD","RM","D-D1","3",35,21,NA,NA
"195","Kalivas","02","73691_2","73723_1","KAL075","74142_6","F","933000320046712",2019-03-31,2019-04-21,2019-05-07 00:00:00,1,13,"BROWN","LT","D-E3","6",37,21,NA,NA
"196","Kalivas","02","73546_1","73556_1","KAL076","74157_4","F","933000320046713",2019-04-02,2019-04-23,2019-05-07 00:00:00,4,10,"BROWN HOOD","RB","D-E3","6",35,21,NA,NA
"197","Kalivas","02","73154_2","73437_2","KAL077","74160_3","M","933000320046973",2019-04-03,2019-04-24,2019-05-07 00:00:00,5,10,"ALBINO","LB","D-D2","3",34,21,NA,NA
"198","Kalivas","02","73182_2","73155_1","KAL078","74158_3","M","933000320046962",2019-04-03,2019-04-24,2019-05-07 00:00:00,5,14,"BROWN HOOD","RC","D-D2","3",34,21,NA,NA
"199","Kalivas","02","73154_2","73437_2","KAL079","74160_4","F","933000320046967",2019-04-03,2019-04-24,2019-05-07 00:00:00,5,10,"ALBINO","LM","D-E4","6",34,21,NA,NA
"200","Kalivas","02","73182_2","73155_1","KAL080","74158_4","F","933000320046970",2019-04-03,2019-04-24,2019-05-07 00:00:00,5,14,"BROWN HOOD","LBRB","D-E4","6",34,21,NA,NA
"201","Kalivas","03","73672_2","73697_1","KAL081","74478_3","M","933000320047059",2019-06-24,2019-07-15,2019-08-06 00:00:00,4,13,"BLACK HOOD","LT","D-C1","1",43,21,NA,NA
"202","Kalivas","03","73728_2","73782_1","KAL082","74481_3","M","933000320047072",2019-06-24,2019-07-15,2019-08-06 00:00:00,4,12,"BLACK","RM","D-C1","1",43,21,NA,NA
"203","Kalivas","03","73672_2","73669_1","KAL085","74494_2","M","933000320047052",2019-06-25,2019-07-16,2019-08-06 00:00:00,4,3,"BLACK HOOD","LT","D-C2","1",42,21,NA,NA
"204","Kalivas","03","73728_2","73666_1","KAL086","74483_3","M","933000320047070",2019-06-26,2019-07-17,2019-08-06 00:00:00,4,10,"ALBINO","RM","D-C2","1",41,21,NA,NA
"205","Kalivas","03","73770_2","73736_1","KAL089","74486_3","M","933000320047066",2019-06-26,2019-07-17,2019-08-06 00:00:00,4,11,"BROWN HOOD","LT","D-C3","1",41,21,NA,NA
"206","Kalivas","03","73743_2","73691_1","KAL090","74484_3","M","933000320047058",2019-06-26,2019-07-17,2019-08-06 00:00:00,3,14,"ALBINO","RB","D-C3","1",41,21,NA,NA
"207","Kalivas","03","73770_2","73720_1","KAL093","74487_3","M","933000320047214",2019-06-27,2019-07-18,2019-08-06 00:00:00,4,8,"BLACK","LM","D-C4","1",40,21,NA,NA
"208","Kalivas","03","73743_2","73742_1","KAL094","74491_3","M","933000320047215",2019-06-29,2019-07-19,2019-08-06 00:00:00,4,9,"BROWN","RT","D-C4","1",38,20,NA,NA
"209","Kalivas","03","73687_2","74135_1","KAL097","74502_5","M","933000320047204",2019-06-29,2019-07-19,2019-08-06 00:00:00,1,9,"BROWN","LT","D-C5","1",38,20,NA,NA
"210","Kalivas","03","73767_2","73726_1","KAL098","74493_3","M","933000320047202",2019-06-28,2019-07-19,2019-08-06 00:00:00,4,4,"BLACK","RB","D-C5","1",39,21,NA,NA
"211","Kalivas","03","73687_2","73875_1","KAL101","74490_3","M","933000320047187",2019-06-30,2019-07-22,2019-08-06 00:00:00,4,14,"BLACK","LB","D-C6","2",37,22,NA,NA
"212","Kalivas","03","73767_2","73740_1","KAL102","74495_3","M","933000320047200",2019-06-30,2019-07-22,2019-08-06 00:00:00,4,10,"BLACK HOOD","RT","D-C6","2",37,22,NA,NA
"213","Kalivas","03","73688_2","73858_1","KAL105","74496_3","M","933000320047183",2019-06-30,2019-07-22,2019-08-06 00:00:00,4,8,"BROWN HOOD","RM","D-C7","2",37,22,NA,NA
"214","Kalivas","03","73671_2","73784_1","KAL106","74501_3","M","933000320047191",2019-07-01,2019-07-22,2019-08-06 00:00:00,4,9,"ALBINO","LT","D-C7","2",36,21,NA,NA
"215","Kalivas","03","73688_2","73728_1","KAL109","74499_3","M","933000320047192",2019-07-01,2019-07-22,2019-08-06 00:00:00,4,9,"BLACK HOOD","LM","D-C8","2",36,21,NA,NA
"216","Kalivas","03","73671_2","74155_1","KAL110","74512_5","M","933000320047185",2019-07-02,2019-07-23,2019-08-06 00:00:00,1,13,"BROWN HOOD","RB","D-C8","2",35,21,NA,NA
"217","Kalivas","03","74112_2","73878_1","KAL113","74516_3","M","933000320047039",2019-07-03,2019-07-24,2019-08-06 00:00:00,4,11,"ALBINO","LM","D-D1","2",34,21,NA,NA
"218","Kalivas","03","73720_2","73675_1","KAL114","74515_3","M","933000320047038",2019-07-03,2019-07-24,2019-08-06 00:00:00,4,10,"BROWN HOOD","RC","D-D1","2",34,21,NA,NA
"219","Kalivas","03","74112_2","73745_1","KAL117","74514_3","M","933000320047047",2019-07-03,2019-07-24,2019-08-06 00:00:00,5,10,"BLACK HOOD","RM","D-D2","2",34,21,NA,NA
"220","Kalivas","03","73705_2","73874_1","KAL118","74517_3","M","933000320047026",2019-07-03,2019-07-24,2019-08-06 00:00:00,4,14,"BLACK HOOD","LTRT","D-D2","2",34,21,NA,NA
"221","Kalivas","03","73726_2","73697_1","KAL083","74478_4","F","933000320047074",2019-06-24,2019-07-15,2019-08-06 00:00:00,4,13,"BROWN","RB","D-E5","3",43,21,NA,NA
"222","Kalivas","03","73747_2","73782_1","KAL084","74481_4","F","933000320047063",2019-06-24,2019-07-15,2019-08-06 00:00:00,4,12,"BLACK","LT","D-E5","3",43,21,NA,NA
"223","Kalivas","03","73726_2","73669_1","KAL087","74494_3","F","933000320047055",2019-06-25,2019-07-16,2019-08-06 00:00:00,4,3,"ALBINO","LM","D-E6","3",42,21,NA,NA
"224","Kalivas","03","73747_2","73666_1","KAL088","74483_4","F","933000320047075",2019-06-26,2019-07-17,2019-08-06 00:00:00,4,10,"ALBINO","LTRT","D-E6","3",41,21,NA,NA
"225","Kalivas","03","73875_2","73736_1","KAL091","74486_4","F","933000320047067",2019-06-26,2019-07-17,2019-08-06 00:00:00,4,11,"BROWN HOOD","LB","D-E7","3",41,21,NA,NA
"226","Kalivas","03","73676_2","73691_1","KAL092","74484_4","F","933000320047057",2019-06-26,2019-07-17,2019-08-06 00:00:00,3,14,"ALBINO","RT","D-E7","3",41,21,NA,NA
"227","Kalivas","03","73875_2","73720_1","KAL095","74487_4","F","933000320047203",2019-06-27,2019-07-18,2019-08-06 00:00:00,4,8,"BLACK","LB","D-E8","3",40,21,NA,NA
"228","Kalivas","03","73676_2","73742_1","KAL096","74491_4","F","933000320047213",2019-06-29,2019-07-19,2019-08-06 00:00:00,4,9,"BROWN","RM","D-E8","3",38,20,NA,NA
"229","Kalivas","03","73692_2","74135_1","KAL099","74502_6","F","933000320047224",2019-06-29,2019-07-19,2019-08-06 00:00:00,1,9,"BROWN","LM","D-D3","3",38,20,NA,NA
"230","Kalivas","03","74145_2","73735_1","KAL100","74498_1","F","933000320047218",2019-06-28,2019-07-19,2019-08-06 00:00:00,4,11,"BLACK","RB","D-D3","3",39,21,NA,NA
"231","Kalivas","03","73692_2","73875_1","KAL103","74490_4","F","933000320047188",2019-06-30,2019-07-22,2019-08-06 00:00:00,4,14,"ALBINO","LT","D-D4","4",37,22,NA,NA
"232","Kalivas","03","74145_2","73740_1","KAL104","74495_4","F","933000320047198",2019-06-30,2019-07-22,2019-08-06 00:00:00,4,10,"BROWN HOOD","RM","D-D4","4",37,22,NA,NA
"233","Kalivas","03","73783_2","73858_1","KAL107","74496_4","F","933000320047181",2019-06-30,2019-07-22,2019-08-06 00:00:00,4,8,"BROWN HOOD","LM","D-D5","4",37,22,NA,NA
"234","Kalivas","03","73768_2","73784_1","KAL108","74501_4","F","933000320047184",2019-07-01,2019-07-22,2019-08-06 00:00:00,4,9,"BLACK","RT","D-D5","4",36,21,NA,NA
"235","Kalivas","03","73783_2","73728_1","KAL111","74499_4","F","933000320047177",2019-07-01,2019-07-22,2019-08-06 00:00:00,4,9,"BLACK","LM","D-D6","4",36,21,NA,NA
"236","Kalivas","03","73768_2","74155_1","KAL112","74512_6","F","933000320047194",2019-07-02,2019-07-23,2019-08-06 00:00:00,1,13,"BROWN HOOD","RT","D-D6","4",35,21,NA,NA
"237","Kalivas","03","73718_2","73878_1","KAL115","74516_4","F","933000320047048",2019-07-03,2019-07-24,2019-08-06 00:00:00,4,11,"ALBINO","RB","D-D7","4",34,21,NA,NA
"238","Kalivas","03","73737_2","73675_1","KAL116","74515_4","F","933000320047030",2019-07-03,2019-07-24,2019-08-06 00:00:00,4,10,"BROWN","LT","D-D7","4",34,21,NA,NA
